id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0000880,2000880,"   880 Herba (1917 CK)",880,Herba,,N,N,11.3,32.329,0.042,0.325,"JPL 35",2459000.5,59000,20200531.0000000,J2000,.3235256895213887,2.996495555577404,2.027052264811448,15.14783175695973,262.6189007642245,100.9418904720795,247.1295149767425,3.96593884634336,.1900131322402705,2459594.514127826352,20220115.0141278,1894.605892527376,5.18714823416119,1.08945,423.9812565,3.9871E-8,1.462E-8,1.2318E-7,4.1132E-6,1.6513E-5,1.7186E-5,6.6261E-6,1.9349E-8,1.3906E-9,3.7606E-5,1.3865E-5,MBA,.40651
a0000881,2000881,"   881 Athene (1917 CL)",881,Athene,,N,N,11.8,12.153,0.237,0.101,"JPL 31",2459000.5,59000,20200531.0000000,J2000,.205568443380066,2.613698715514698,2.076404739101863,14.19107765770606,277.0333528360434,41.31311732371238,121.3025051449488,3.150992691927532,.233249535335512,2458480.445351357446,20181227.9453514,1543.411434805934,4.22563021165211,1.08307,421.4983519,3.6621E-8,9.0525E-9,9.4784E-8,4.5341E-6,1.61E-5,1.9734E-5,1.2666E-5,1.0913E-8,1.2118E-9,5.3379E-5,8.0184E-6,MBA,.42774
a0000882,2000882,"   882 Swetlana (1917 CM)",882,Swetlana,,N,N,10.6,42.440,0.062,0.313,"JPL 37",2459000.5,59000,20200531.0000000,J2000,.2668070225206838,3.123678595767148,2.290259210318924,6.125591972424472,256.3018448766961,126.4370946310669,151.7002610344092,3.957097981215371,.178527268950183,2458150.768404785041,20180201.2684048,2016.498667777503,5.52087246482547,1.30042,506.0844514,3.2241E-8,1.2407E-8,1.021E-7,3.4241E-6,3.7745E-5,3.8244E-5,7.7374E-6,1.5718E-8,1.0637E-9,4.0844E-5,1.2015E-5,MBA,.42031
a0000883,2000883,"   883 Matterania (1917 CP)",883,Matterania,,N,N,12.6,7.036,0.263,0.091,"JPL 35",2459000.5,59000,20200531.0000000,J2000,.1988796308052506,2.23777916863678,1.792730473754617,4.71566190110646,285.4833954597546,42.47328837434613,263.5861430558999,2.682827863518944,.2944274067661976,2459327.962235948237,20210423.4622359,1222.712260227436,3.34760372409976,.784477,305.29491409,3.4379E-8,5.5865E-9,7.8528E-8,3.2483E-6,4.2889E-5,4.3569E-5,9.5211E-6,6.6976E-9,1.1025E-9,3.2946E-5,4.5787E-6,MBA,.44741
a0000884,2000884,"   884 Priamus (1917 CQ)",884,Priamus,,N,N,8.7,101.093,0.044,0.539,"JPL 35",2459000.5,59000,20200531.0000000,J2000,.1232715122021679,5.183376409112044,4.544413760847759,8.91535626335836,301.5611415329961,335.5280334315192,324.7322838942683,5.822339057376328,.08351893585457261,2459422.772096080601,20210727.2720961,4310.399747272285,11.8012313409234,3.53053,1373.9763601,4.3785E-8,6.3652E-8,2.6031E-7,4.6079E-6,2.869E-5,3.57E-5,2.328E-5,7.1498E-8,1.5384E-9,.00028037,7.9397E-5,TJN,.43276
a0000885,2000885,"   885 Ulrike (1917 CX)",885,Ulrike,,N,N,10.7,30.537,0.109,0.756,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.1850349948988398,3.098675099332055,2.525311768133987,3.305556043218698,148.8978181476957,203.7812382971829,318.3936544076746,3.672038430530123,.1806924516969032,2459230.760562638868,20210116.2605626,1992.335576938601,5.45471752755264,1.52037,591.6823929,3.4941E-8,1.2817E-8,1.0909E-7,3.6943E-6,6.2865E-5,6.345E-5,1.0187E-5,1.5188E-8,1.1211E-9,5.7193E-5,1.2361E-5,MBA,.46163
a0000886,2000886,"   886 Washingtonia (1917 b)",886,Washingtonia,,N,N,9.3,86.793,0.078,0.857,"JPL 38",2459000.5,59000,20200531.0000000,J2000,.270408565557452,3.170136176263943,2.312904200218624,16.86413226760886,58.88651209174228,302.1629274582909,101.7637080421484,4.027368152309261,.1746172710322447,2458417.718540637044,20181026.2185406,2061.651736233598,5.64449482883942,1.36071,529.5475107,3.7675E-8,1.2802E-8,1.2088E-7,4.1635E-6,1.4063E-5,1.5408E-5,7.9977E-6,1.6263E-8,1.0577E-9,4.4449E-5,1.2488E-5,MBA,.32674
a0000887,2000887,"   887 Alinda (1918 DB)",887,Alinda,,Y,N,13.8,4.2,0.31,,223,2459000.5,59000,20200531.0000000,J2000,.5703317209528221,2.473736933344562,1.062886290965601,9.393853627381491,110.4342181592923,350.49558500,294.5791565052811,3.884587575723523,.2533225225855651,2459258.751192302183,20210213.2511923,1421.113276173074,3.89079610177433,.0822169,31.996350973,4.3627E-8,6.8625E-9,1.0973E-7,5.2047E-6,2.7228E-5,2.8321E-5,1.2151E-5,1.0776E-8,1.0541E-9,4.898E-5,5.9136E-6,AMO,.50197
a0000888,2000888,"   888 Parysatis (1918 DC)",888,Parysatis,,N,N,9.4,44.749,0.139,0.370,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.1943010559416746,2.709258479369356,2.182846696008955,13.84978488417356,123.9447217172926,298.1084521593101,14.33926298730894,3.235670262729758,.2210183905006,2458935.621855901534,20200327.1218559,1628.823733557243,4.45947634101915,1.2342,480.313614,4.1607E-8,1.0045E-8,1.1536E-7,4.1573E-6,2.003E-5,2.2713E-5,1.1702E-5,1.1997E-8,1.2292E-9,5.2829E-5,9.0591E-6,MBA,.44196
a0000889,2000889,"   889 Erynia (1918 DG)",889,Erynia,,N,N,10.9,16.682,0.230,0.154,"JPL 33",2459000.5,59000,20200531.0000000,J2000,.2029055964637966,2.446432985617125,1.950038041461776,8.106436289841287,132.53321528,278.5203718630979,342.6237330909469,2.942827929772475,.257575225227218,2459067.960940366935,20200806.4609404,1397.649947437409,3.82655700872665,.980352,381.52358784,3.8687E-8,8.2574E-9,9.5057E-8,4.0695E-6,3.1824E-5,3.3254E-5,1.0853E-5,9.9328E-9,1.3041E-9,4.2235E-5,7.0762E-6,MBA,.45316
a0000890,2000890,"   890 Waltraut (1918 DK)",890,Waltraut,,N,N,10.5,28.376,0.121,0.161,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.06031882227386325,3.021049445301072,2.838823300729404,10.87618609110714,160.5296545682095,88.2150768564352,79.27835704896162,3.203275589872741,.1877013187094409,2458578.135588316332,20190404.6355883,1917.940707477261,5.25103547563932,1.85291,721.0969847,3.7397E-8,1.3678E-8,1.1625E-7,4.2925E-6,2.154E-5,4.1929E-5,3.581E-5,1.4503E-8,1.2748E-9,.00019049,1.3026E-5,MBA,.42477
